,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
303,Trendon Watford,POR,21,48,16,32,18.1,100.5,118.4,-17.9,15.2,1.84,18.7,6,16.3,10.9,10.2,54.9,59,16.9,102.67,9.7,1852
303,Ty Jerome,OKC,24,48,15,33,16.7,98.9,100.4,-1.5,22.9,2.95,22.1,2.1,7.2,4.5,7.5,46,48.8,20.5,98.98,8.1,1661
319,Daniel Theis,BOS,30,47,20,27,20.8,104.4,108.4,-3.9,6.8,0.89,10,6.1,15.9,11.3,11.2,57.6,59.5,16.2,100.35,9,2040
319,Jerami Grant,DET,28,47,11,36,31.9,102.9,110.7,-7.8,13,1.31,11.1,1.7,10.8,6,8.5,49.1,55.6,25.3,98.31,11.2,3082
319,LaMarcus Aldridge,BKN,36,47,26,21,22.3,111.3,111.1,0.1,6.2,0.95,7.2,7.1,16,11.8,7.5,56.6,60.4,21.9,100.81,12.8,2213
319,Maurice Harkless,SAC,29,47,15,32,18.4,106.7,110.8,-4.2,3.5,0.74,9.3,1.4,11.4,6.5,12.6,54.4,56.1,11.2,101.09,4.8,1812
319,Nic Claxton,BKN,23,47,24,23,20.7,109.4,109.8,-0.4,6.6,1.13,11.2,9.8,15.7,13,9.9,67.4,67.2,15,100.65,11.4,2033
324,David Nwaba,HOU,29,46,6,40,13.2,106.9,115.9,-9,8.5,1.67,13.3,6.1,17.9,11.7,8,52.6,56.7,15,103.15,9.9,1309
324,Draymond Green,GSW,32,46,34,12,28.9,110,102.8,7.2,32.5,2.3,42.2,3.4,20.4,12.2,18.3,55.6,58.2,14,101.2,11.9,2797
324,Lance Stephenson,IND,31,46,11,35,17.7,110.4,117.4,-7,29.8,2.29,27.7,1.4,14.9,7.9,12.1,49.7,53.6,21.9,101.25,9.6,1720
324,Larry Nance Jr.,NOP,29,46,19,27,22.6,110.7,112.6,-1.9,11.5,2.19,20.7,6.9,17.3,12,9.5,56.9,59,12.8,98.16,9.8,2118
324,Quentin Grimes,NYK,22,46,21,25,17.1,102,105,-3,9.5,1.57,14,2.8,8.5,5.6,8.9,55.7,56.5,14.9,96.7,7,1581
329,Isaiah Roby,OKC,24,45,10,35,21.1,104.6,113.4,-8.8,11.7,1.65,14.5,7.4,14.5,10.9,8.8,58.2,60.7,18.5,102.08,10.1,2014
329,Ish Wainright,PHX,27,45,36,9,8,106.2,100.6,5.6,5.7,1.15,11,6.6,7.2,6.9,9.6,48.6,49.4,13.4,103.3,4.3,770
329,Joe Ingles,POR,34,45,28,17,24.9,111.9,103.7,8.2,19.5,3.43,31.7,1,9.9,5.6,9.2,54,55.1,12.9,99.09,7.7,2315
329,Norman Powell,LAC,29,45,15,30,32.4,110.6,118.7,-8.1,10.6,1.39,11,1.3,8.9,5,7.9,54.9,60.3,23.1,99.29,9.4,3027
329,Richaun Holmes,SAC,28,45,16,29,23.9,107.2,113,-5.8,6.8,0.86,10.9,8.2,19.8,14,12.8,66.3,68.9,15.3,101.69,11.6,2274
334,Anthony Gill,WAS,29,44,15,29,10.5,114.7,108.9,5.8,8,1.5,15.2,7.5,11.2,9.4,10.1,63.3,68.2,13.8,100.53,8.1,972
334,Gorgui Dieng,ATL,32,44,23,21,8.4,100.3,109.5,-9.2,15.5,1.7,19.2,8.3,23.8,16,11.3,60.3,62.4,16.4,100.22,11.8,779
334,Malachi Flynn,TOR,24,44,25,19,12.2,109.2,111.8,-2.6,18.5,5.38,25.4,1.6,9.7,5.3,4.7,47.5,48.8,15.7,99.97,7.4,1120
337,Mike Muscala,OKC,30,43,15,28,13.8,106.7,104.9,1.8,6,1.57,7.2,3.2,16.6,9.9,4.6,59.7,63,19.8,102.15,13.1,1261
337,Wayne Ellington,LAL,34,43,15,28,18.8,107.5,111.3,-3.8,5.5,1.58,10.5,1.2,7.8,4.6,6.6,58.6,59.3,13.5,101.01,6.4,1708
339,Danuel House Jr.,UTA,29,42,18,24,17.3,109.4,105.5,3.8,8.7,1.33,14.6,2.3,11.8,7,10.9,51.5,55.5,14.6,101.25,7.3,1535
339,Donte DiVincenzo,SAC,25,42,21,21,23.9,107.5,111.2,-3.7,16.7,1.64,21,3.9,12.5,8.2,12.8,46.1,51,18.7,102.79,8,2155
339,Ignas Brazdeikis,ORL,23,42,9,33,12.8,100.6,116.4,-15.7,11,2.18,14.4,3.8,9,6.2,6.6,50.3,52,17.2,101.58,6.1,1136
339,Jared Butler,UTA,21,42,31,11,8.6,112.5,112.6,-0.1,25.8,1.91,24.8,1.4,10.2,6.1,13,49.7,50.9,22.1,101.73,7.3,758
339,Myles Turner,IND,26,42,15,27,29.4,109.7,109.9,-0.3,5.3,0.81,8.2,5.2,18.8,12,10.1,58.7,61.5,17.3,97.75,11.1,2511
339,Nassir Little,POR,22,42,19,23,25.9,110.2,111.1,-0.9,7.4,1.35,12,5.2,15.8,10.5,8.9,54.1,57.5,15.5,98.46,9.1,2231
339,Rui Hachimura,WAS,24,42,16,26,22.5,108.7,115.8,-7.1,8,1.45,9.8,2.7,14.3,8.6,6.7,56.3,57.9,20.5,98.62,9.9,1943
339,Tim Hardaway Jr.,DAL,30,42,24,18,29.6,108.9,107.7,1.3,11.5,2.71,13.2,1,11.4,6.1,4.9,49.1,52,21.4,96.96,8.9,2517
339,Trey Burke,DAL,29,42,24,18,10.5,103.6,104.2,-0.5,21.9,2.19,18.4,0.9,6.4,3.7,8.4,45.1,47.5,25,99.17,6.9,909
348,Alex Caruso,CHI,28,41,24,17,28,110.5,105.5,5.1,19.4,2.89,32.4,2.9,10.1,6.4,11.2,48,52.8,13,99.49,7.7,2372
348,Jericho Sims,NYK,23,41,19,22,13.5,109.3,102.9,6.5,5.4,1.05,19.3,10.8,18.7,14.8,18.3,72.2,67.4,6.8,99.02,7.4,1146
348,Sandro Mamukelashvili,MIL,23,41,22,19,9.9,99.6,117.3,-17.6,8.4,1.47,13.7,7.9,11.6,9.7,9.3,59.1,61.8,14.2,100.54,9,855
348,Zeke Nnaji,DEN,21,41,24,17,17,107.2,110.4,-3.2,3.7,0.74,6.6,7.7,14.1,10.7,9,61.6,62.9,14.6,99.25,7.8,1443
352,Anthony Davis,LAL,29,40,17,23,35.1,105.9,108.9,-3,14.7,1.49,12.2,7.2,19.6,13.4,8.2,54.2,57.8,26.3,101.79,15.9,2977
352,Bradley Beal,WAS,29,40,17,23,36,107.1,110.5,-3.5,30.9,1.96,21.1,2.6,9.9,6.4,10.8,49.2,53.9,29.7,99.36,12.3,2979
352,Juancho Hernangomez,UTA,26,40,20,20,11.1,113.7,113.3,0.5,6.4,1.25,12.7,6.3,15.5,11,10.2,52.8,54.2,13.3,97.07,7.5,895
352,Kelly Olynyk,DET,31,40,13,27,19.1,108.4,113.3,-4.9,21.4,1.91,22.6,6.7,17,11.6,11.8,51.7,56.1,20.7,101.76,10.5,1623
352,Matt Thomas,CHI,27,40,23,17,11.5,109.5,108.5,1.1,5.9,2.5,11.8,0.7,9.6,5.3,4.7,54.1,56.4,13.7,101.01,6.8,977
352,Miles McBride,NYK,21,40,19,21,9.3,113.1,100.1,13,15.9,8.2,25.8,1.1,9.7,5.6,3.1,37.5,39.3,13.7,97.3,4.1,756
352,Moses Brown,CLE,22,40,19,21,8.6,102.4,108.5,-6.2,0.5,0.05,0.6,11,25.7,18.6,12.3,59.3,61.2,19.9,101.07,11.7,723
359,Alex Len,SAC,29,39,17,22,15.9,106,111.4,-5.5,10.4,1.05,15.4,7.6,16.8,12.1,14.7,55.1,57.7,16.5,102.74,7.4,1326
359,Derrick Favors,OKC,30,39,15,24,16.7,95.5,106.5,-11,6.1,2.78,11,7.9,17.8,12.8,3.9,52.2,53.4,13.1,99.83,9.6,1360
359,Kent Bazemore,LAL,32,39,16,23,14,99.8,108.7,-8.9,8.5,1.62,16.8,2.2,9.7,5.9,10.4,42.8,45.1,12.8,103.78,3.2,1171
359,Rajon Rondo,CLE,36,39,16,23,17.9,98.9,106.8,-7.8,36.6,2.5,40.2,2,11.8,7,16.1,47.4,49.6,15.2,101.99,9.6,1486
363,Admiral Schofield,ORL,25,38,10,28,12.3,100.3,113.8,-13.5,8.4,1.19,13.8,3.3,14.6,8.8,11.6,51.9,53.8,14.3,99.88,5.5,977
363,Gary Clark,NOP,27,38,20,18,10,105.6,107.8,-2.1,6.7,1.8,14.9,5.7,17.4,11.5,8.3,53.4,54.7,11,101.21,8.7,797
363,Paul Reed,PHI,23,38,21,17,8,107.7,113.9,-6.2,8.1,1.6,12.5,13.7,16.4,15,7.8,57.3,56.8,15.1,99.08,10.5,624
363,Yuta Watanabe,TOR,27,38,21,17,11.7,105.7,109.6,-3.9,6.7,1.11,10.7,3.5,15.8,9.3,9.7,50.4,52.4,16.1,102.15,7.5,940
367,Dennis Smith Jr.,POR,24,37,15,22,17.3,100.7,110.6,-9.8,31.1,2.59,33.3,2.9,10.7,6.6,12.9,43.4,47.4,17.3,101.67,9.5,1350
367,Jarrett Culver,MEM,23,37,28,9,9.1,104.3,106.6,-2.3,13.5,1.65,16.3,3.3,10.1,6.5,9.9,42.2,43.3,19.9,103.26,4.8,727
367,Kemba Walker,NYK,32,37,16,21,25.6,105.4,114.5,-9.1,22,2.73,22.7,1.4,9.9,5.5,8.3,50.1,53.7,20.2,98.92,9.8,1951
367,Keon Johnson,POR,20,37,8,29,18.8,100.8,119.8,-19,17.4,1.65,18.2,3.1,8.3,5.6,11,41.5,45.3,20.7,99.9,5.2,1444
367,Nathan Knight,MIN,24,37,22,15,7.2,105.5,101.9,3.6,12.6,1.22,14.1,11.4,17.4,14.5,11.5,53.4,60.3,20.3,104.06,12.1,580
367,Saben Lee,DET,23,37,8,29,16.3,105.1,110.8,-5.7,27.4,2.97,30.3,2.6,11.3,6.7,10.2,42.9,49.9,16.9,100.22,10,1257
373,Bismack Biyombo,PHX,29,36,30,6,14.1,111.8,106.2,5.6,6.4,0.92,10.3,11.7,20.7,16.1,11.2,59.3,59.6,16.7,99.44,10.2,1045
373,Brandon Goodwin,CLE,26,36,19,17,13.9,106.3,112.6,-6.3,27.8,2.53,30.7,2.8,11,6.8,12.2,47.7,50.1,17.7,96.14,8.8,1009
373,Elijah Hughes,POR,24,36,15,21,12.1,98.2,121.8,-23.7,7.9,1.29,11.8,1.3,11.8,6.5,9.1,41.3,42.6,15.8,102.19,3.7,920
373,Isaiah Jackson,IND,20,36,9,27,15,113.3,116.1,-2.8,2.7,0.25,3.4,10.9,15.7,13.3,13.6,57.5,60.7,21.4,103,9.3,1158
373,Justin Champagnie,TOR,21,36,21,15,7.8,115.4,108,7.4,5.1,1.38,12.2,11.1,12.6,11.8,8.9,53.7,57.1,11.1,99.31,7,585
373,Killian Tillie,MEM,24,36,27,9,12.8,109.2,105.8,3.4,6.1,1.69,13.3,4,8.5,6.1,7.8,44.5,45.2,12.8,99.68,3.4,955
373,Malcolm Brogdon,IND,29,36,14,22,33.5,110.8,111.1,-0.4,27.1,2.75,23.6,2.6,12.1,7.4,8.6,50.1,55.7,24.1,98.49,12.9,2479
373,Robin Lopez,ORL,34,36,9,27,17,103.3,109.7,-6.4,14.2,1.23,16.8,9.8,8.9,9.4,13.7,55.8,57,18.2,99.78,7.6,1280
381,Enes Freedom,BOS,30,35,20,15,11.8,111.6,103.8,7.8,2.7,0.4,5.9,14.3,21.9,18.2,14.7,53.6,58.5,12.9,98.6,10.5,847
381,Leandro Bolmaro,MIN,21,35,19,16,6.9,102.6,102.5,0.2,11.8,1.62,22.3,6.2,10.7,8.4,13.8,36.1,41.9,12.2,105.58,3.8,531
381,Lonzo Ball,CHI,24,35,22,13,34.6,110.1,107,3.1,20.3,2.17,27.2,2.9,12.5,7.7,12.5,56.7,57.5,17,100.11,9.7,2530
384,Chris Chiozza,GSW,26,34,21,13,10.9,100.4,108.3,-7.9,26.4,2.03,36.3,2.3,7.3,4.8,17.9,40.1,40.7,13.2,97.32,3.9,759
384,Jake Layman,MIN,28,34,20,14,6.8,105.3,108.7,-3.4,5.5,0.9,9,2.5,12.3,7.4,10,46.6,50,16,105.34,6.4,509
384,Marquese Chriss,DAL,24,34,24,10,10.2,105.4,107.5,-2.1,7.9,1,9.3,9.6,19.7,14.7,9.3,49.3,51.8,20.5,99.91,8.2,722
384,Ricky Rubio,IND,31,34,20,14,28.5,108.6,99.5,9.1,34.8,2.5,29.3,1.5,12.2,6.9,11.7,43.4,48.8,23.4,100.86,11.1,2038
388,JT Thor,CHA,19,33,18,15,7.9,107.2,106.9,0.3,9.7,1.9,20.7,4,11.1,7.7,10.9,50,52.5,11.6,102.46,6,555
388,Paul Millsap,PHI,37,33,22,11,11.4,106.9,110.4,-3.5,12.1,1.53,16.7,9.6,18.2,13.7,10.9,42.6,45.8,15.8,99.65,6.4,782
388,Terry Taylor,IND,22,33,7,26,21.6,112.2,119.1,-6.9,8.1,1.78,13.4,12.9,11.7,12.3,7.5,64.1,65.6,15.1,102.08,9.7,1514
391,Day'Ron Sharpe,BKN,20,32,12,20,12.2,115.6,108.8,6.9,6.2,0.57,8,19.7,19.8,19.8,14.1,58.4,59.3,20.5,99.71,11.1,812
391,Dillon Brooks,MEM,26,32,22,10,27.7,116.9,105.9,11,14.7,1.76,12.5,3,8,5.5,7.1,47.5,51.5,28.3,101.53,9.1,1872
391,Keifer Sykes,IND,28,32,6,26,17.7,108.5,112.9,-4.5,16.2,1.88,21.3,1.4,6.9,4,11.3,43.4,45.6,17.4,98.86,3.9,1159
391,Klay Thompson,GSW,32,32,17,15,29.4,111.4,108,3.3,15.3,2.05,12.1,1.5,10.6,6.2,5.9,52.9,54.7,28.4,101.53,11.4,1990
391,Luka Garza,DET,23,32,3,29,12.2,104.6,110.9,-6.3,8.6,1.11,9.6,13,11.6,12.4,8.6,50.3,53.5,19.5,102.18,7.5,823
391,Santi Aldama,MEM,21,32,20,12,11.2,105.9,104.6,1.3,8,1.31,11.6,7.7,15,11,8.8,42.4,45.2,17.4,101.67,6.6,765
397,Andre Iguodala,GSW,38,31,20,11,19.4,105.7,97,8.7,26.3,4.07,41.8,3.5,11.7,7.8,10.3,45,47.8,11.3,99.57,10.3,1253
397,Ed Davis,CLE,33,31,15,16,6.5,99.5,94.9,4.6,5.3,1.4,20,7.2,23,15.5,14.3,68.8,63.2,6.2,97.14,7.5,406
397,James Bouknight,CHA,21,31,15,16,9.8,108,114.2,-6.2,13.2,1.73,13.3,6.4,9,7.7,7.7,40.8,45.9,22.6,103.73,6,654
397,Keljin Blevins,POR,26,31,4,27,11.3,97.1,124.9,-27.7,8.3,1.12,12.5,4.2,9,6.4,11.2,40.1,41,16.1,100.85,2.5,732
397,Markus Howard,DEN,23,31,17,14,5.7,107.9,112.8,-4.9,6.8,1,5.7,1,6.4,3.3,5.7,52.5,56.7,26.4,102.53,8.7,380
397,Paul George,LAC,32,31,18,13,34.8,108.2,103.9,4.2,28.6,1.4,17.6,1.1,17.1,9.4,12.6,49.3,53.8,32.9,99.95,14.8,2242
403,Bruno Fernando,HOU,23,30,15,15,5.1,100,110.1,-10.1,8.2,0.5,8.2,10.2,22.3,16.1,16.5,66.4,67.1,19.7,106.17,13.8,338
403,Kelan Martin,BOS,26,30,14,16,15,102.4,108.6,-6.2,7.2,1.5,9.9,3.5,8.6,5.9,6.6,47.4,48.4,18,98.09,6,921
403,Kevin Knox II,ATL,22,30,18,12,7.4,98.5,113.7,-15.1,7.7,1.43,8.8,5.5,12.7,9,6.2,45.3,49.1,18.7,102.91,6.7,478
403,Semi Ojeleye,LAC,27,30,14,16,13.5,97.8,114.4,-16.6,3.3,1,6.9,5.7,11.1,8.3,6.9,37.9,43.8,12.6,100.12,4.1,845
403,Terence Davis,SAC,25,30,11,19,17.9,113.4,109,4.4,10.7,1.21,11.2,1.9,13.8,8,9.2,51.5,54.3,24.4,102.84,9.1,1153
403,Vit Krejci,OKC,22,30,8,22,23,103.3,116.1,-12.8,11.7,1.97,21.7,2.4,12.1,7,11,50.3,52.9,12.5,101.02,5.6,1455
409,Damian Lillard,POR,31,29,12,17,36.4,113,114.8,-1.8,32.1,2.55,23,1.2,10.4,5.7,9,48.6,55,28.8,99.37,12.6,2191
409,Joe Wieskamp,SAS,22,29,11,18,7.1,106.5,105.1,1.5,6.5,4.5,12.3,1.7,4.5,3.1,2.7,48.2,49.4,12.9,101.08,3.9,429
409,Kyrie Irving,BKN,30,29,14,15,37.6,118.9,113.8,5.2,23.5,2.29,18.5,1.5,9.6,5.7,8.1,55,59.2,28.3,100.75,13.5,2292
412,Skylar Mays,ATL,24,28,17,11,7.9,104.6,117.5,-12.9,12,1.7,18.1,2.2,9.1,5.6,10.6,56.3,58.9,14.9,99.21,7.7,457
412,Zach Collins,SAS,24,28,14,14,17.9,110.9,107.8,3.1,17,1.36,21.2,8.5,19.7,14.1,15.6,53.5,59.4,18.4,104.12,10.7,1091
414,Cody Zeller,POR,29,27,13,14,13.1,108.8,110.9,-2.1,8.7,1.16,14.2,12.8,21.2,16.8,12.3,56.7,62.7,15.3,101.2,10.3,742
414,T.J. McConnell,IND,30,27,9,18,24.2,106.8,112.3,-5.5,28.7,4.52,34.8,2.9,11,6.9,7.7,50.5,52.5,15.7,101.43,10.4,1379
414,Thomas Bryant,WAS,24,27,8,19,16.3,103.7,112.8,-9.1,8.3,1.21,11.1,6,18.7,12.4,9.1,56.1,60.7,18.8,98.05,10.6,900
417,Derrick Rose,NYK,33,26,11,15,24.5,109.1,103.3,5.8,26.6,2.64,24,3.2,8,5.7,9.1,51.3,54.1,21.7,97.53,12.9,1300
417,Sam Hauser,BOS,24,26,20,6,6.1,105.7,106,-0.3,9.5,5,16.1,3,13.3,8.4,3.2,65,65,13.6,101.42,10.4,334
417,Wenyen Gabriel,LAL,25,26,8,18,13.8,118.1,111.4,6.7,5.3,0.88,8.9,10.5,15.1,12.8,10.1,52.7,54.9,16.5,101.67,5.6,757
420,Justin Robinson,DET,24,25,13,12,12.1,93.8,111.3,-17.5,17.5,1.88,21.9,1.1,5.1,3.1,11.6,39.8,40.4,15.3,104.54,2.3,658
420,Lindy Waters III,OKC,24,25,6,19,18.6,108.5,113.2,-4.7,7.8,2.18,11.3,1.2,14,7.5,5.2,55.7,56.2,16.6,102.81,8.2,1000
420,Nerlens Noel,NYK,28,25,10,15,22.5,104.1,109.8,-5.7,6,1.15,19.8,8.4,16.1,12.3,17.2,53.3,58.1,7.2,98.91,6.9,1157
423,Brandon Williams,POR,22,24,2,22,26.7,101.2,121.6,-20.4,23.5,1.62,19.7,2.6,8.9,5.5,12.2,42.7,47.6,24.6,100.92,6.9,1346
423,Daishen Nix,HOU,20,24,3,21,10.9,104.4,111,-6.6,20.8,1.54,27.2,2.6,10.3,6.4,17.7,45.5,48,16.7,104.29,5.9,564
423,Denzel Valentine,UTA,28,24,14,10,9.2,101.9,107,-5.1,7.4,0.92,12.4,4,15,9.4,13.5,52.3,52.3,15,101.08,6.1,466
423,Kevin Pangos,CLE,29,24,16,8,6.9,104.9,117.1,-12.1,24.6,4.29,35.3,1.2,5.7,3.5,8.2,39.1,40.8,14.3,99.17,4.6,346
423,Kira Lewis Jr.,NOP,21,24,6,18,14.2,94.9,109,-14.1,23.9,1.88,21.7,2.3,8.3,5.2,11.5,44.9,46.6,20.9,102.71,7.9,728
423,Trevor Ariza,LAL,37,24,8,16,19.3,106.9,112.2,-5.3,7.9,2.45,18.6,2,15.1,8.4,7.6,43.4,44.9,11,99.42,5.9,955
423,Usman Garuba,HOU,20,24,2,22,10,118.6,111.5,7,8.4,2.83,24.3,8.3,26.3,17,8.6,48.9,51,9.1,104.06,8.7,517
430,Alize Johnson,NOP,26,23,14,9,7.3,105.1,115.7,-10.6,8,0.75,13.8,15.6,20.2,17.8,18.5,43.6,46.3,14,97.6,6.9,336
430,Boban Marjanovic,DAL,33,23,15,8,5.6,108.3,95.5,12.8,4.4,0.2,3.1,6.6,22.8,15.2,15.5,60.7,61.5,31.1,99.23,13.1,265
430,Brad Wanamaker,WAS,32,23,10,13,13.9,104,110.3,-6.4,24.3,2.39,33.3,1.8,10.7,6.1,13.9,39,47.2,14.6,98.82,5.3,657
430,Charles Bassey,PHI,21,23,11,12,7.3,98.6,107.4,-8.8,7,0.88,10.4,12.4,23.3,17.7,11.9,63.8,66,15.2,99.94,12.8,348
434,Charlie Brown Jr.,PHI,25,22,16,6,8.1,99.7,103.4,-3.6,4.5,1.2,11.3,6.7,8.8,7.7,9.4,26.9,34.6,10.5,103.05,3,378
434,David Duke Jr.,BKN,22,22,10,12,15.5,110.7,110.6,0.1,6.6,1.89,11.8,7.7,10.5,9,6.3,40.3,44.4,15,100.48,5.3,709
434,Isaiah Thomas,CHA,33,22,12,10,15.2,107.8,109,-1.3,15.5,2.27,15,1.2,7.1,4.2,6.6,48.5,51.6,24.5,101.89,7.4,707
434,Jalen Johnson,ATL,20,22,14,8,5.5,95.8,105.8,-10,4.5,0.33,5.4,1.6,17.5,9.9,16.1,57.3,59,18.3,104.26,9.6,265
434,Olivier Sarr,OKC,23,22,6,16,19.1,106,108,-2,6.6,0.86,12.3,7.8,13.3,10.6,14.3,63.9,67.2,13.6,100.59,7.9,877
439,Goran Dragic,BKN,36,21,10,11,23.7,112.1,111.7,0.4,22.7,2.53,30.1,2.7,10.4,6.6,11.9,43,47.4,16.6,102.37,7.2,1062
439,KZ Okpala,MIA,23,21,14,7,11.6,106.9,104.2,2.7,8.2,2.8,15.1,4.4,11.8,8.1,5.4,50,52.1,14.1,97.25,6.8,491
439,Kai Jones,CHA,21,21,14,7,3,93.4,104.4,-11.1,10.3,0.67,14.3,4.5,11.4,8.1,21.4,67.9,62.8,15,103.76,6.5,136
442,Tyler Cook,CHI,24,20,13,7,10,107.1,114.6,-7.5,2.1,0.43,4.8,8,20,13.8,11.1,60.5,64.3,12.7,100.99,7.4,422
442,Willie Cauley-Stein,PHI,28,20,12,8,9.1,105.4,98.2,7.2,7.4,1.43,18.9,6.4,14.4,10.2,13.2,47.1,47.4,9.9,102.14,5.6,387
444,Haywood Highsmith,MIA,25,19,13,6,8.6,105.6,114,-8.5,5.2,2,10.5,5.6,9.7,7.6,5.3,44.6,44.6,13.1,101.54,3.6,342
444,Isaiah Livers,DET,23,19,8,11,20.2,113.8,114.6,-0.8,7.7,1.4,15.9,3.7,10.9,7.2,11.4,60.6,62.9,12.5,98.25,6.6,783
444,Jahmi'us Ramsey,SAC,21,19,2,17,7,112.5,118.5,-6,7.5,1.4,9.1,2.7,6.8,4.6,6.5,45.7,46.8,20.8,104.12,3.8,289
444,Kyle Guy,MIA,24,19,15,4,9.8,96.5,110.1,-13.6,14.9,1.31,17,2,6.9,4.4,13,50.8,52.6,18.2,103.12,6.4,402
444,Lindell Wigginton,MIL,24,19,11,8,10.5,107.3,119.2,-11.8,16.7,1.92,20.7,1.5,10.6,6.2,10.8,50,52.4,18.3,104.86,6,437
444,Malcolm Hill,CHI,26,19,8,11,11.2,107.4,114.7,-7.3,5,2.67,11.8,5.1,11.8,8.4,4.4,58.7,61.9,11.8,103.2,6.3,457
444,Theo Pinson,DAL,26,19,14,5,7.8,95.2,107.6,-12.4,18.1,3.4,26.2,1.2,12.4,6.7,7.7,48.7,55.3,13.8,101.77,8.7,313
451,Jay Scrubb,LAC,21,18,8,10,6.7,105.5,98.6,6.9,9.5,1.14,12.3,1.6,10,6,10.8,45.7,48.6,18.8,109.34,6.5,275
451,Markelle Fultz,ORL,24,18,6,12,20,103.7,109.1,-5.3,44.8,2.48,30.5,1,11.6,6.3,12.3,48.6,51.7,26.5,103.01,13.4,774
451,PJ Dozier,DEN,25,18,9,9,18.9,96.6,109.5,-12.9,13.5,2.23,19.7,3.8,14.4,8.9,8.8,43.9,46.3,14.7,99.32,6.8,705
454,Alfonzo McKinnie,CHI,29,17,8,9,12.1,108.6,121.5,-12.9,3.4,0.71,6.5,5.9,11.5,8.4,9.1,46.7,45.7,14.8,97.37,2,418
454,Javonte Smart,MIA,23,17,11,6,11.8,99.8,110.3,-10.6,12.1,1.45,17.8,2.2,9.4,5.6,12.2,38.3,40.7,15.4,100.39,3.9,419
454,Markieff Morris,MIA,32,17,10,7,17.5,112.4,107.9,4.5,11.6,1.15,14.3,5.9,8.9,7.5,12.4,53.1,54.7,19.7,99.27,6.6,613
454,Mychal Mulder,MIA,28,17,3,14,14.1,100.6,110.8,-10.3,3.1,0.63,5.4,0.7,8.9,4.5,8.7,42.2,43.8,15.3,101.29,3,504
454,Patrick Williams,CHI,20,17,9,8,24.8,107.8,113.3,-5.5,5.1,0.94,10,4,13.2,8.4,10.7,60.3,63.7,13.9,99.51,7.8,872
454,Udoka Azubuike,UTA,22,17,11,6,11.5,107.8,105.8,2,0,0,0,9.3,23.3,16.9,18.5,75.5,74.3,14.3,100.99,11.8,408
460,Justin Anderson,IND,28,16,3,13,19.7,116.7,116.9,-0.1,13.5,4.13,23.1,1.3,14.2,7.6,5.6,45.8,49.3,14.9,100,6.7,652
460,Miye Oni,UTA,24,16,15,1,2.8,85.4,118.8,-33.3,17.9,5,33.3,2.4,11.8,7.6,6.7,27.8,26.5,9.5,104.28,0.3,96
462,Devontae Cacok,SAS,25,15,5,10,8.1,104.5,106.1,-1.6,7.3,2,14,5.8,27.9,16.2,7,67.7,67.5,12.2,104.51,15.3,265
462,Isaac Bonga,TOR,22,15,9,6,4.6,84.1,106.7,-22.6,8.9,2,17.4,4.3,3.8,4.1,8.7,26.9,36.3,10.8,104.87,2.1,151
462,Luke Kornet,BOS,26,15,11,4,6.9,117.2,106.8,10.4,10.8,0,23.7,11.8,14.2,13,0,48.1,50.6,11.2,102.89,8.4,221
462,Malik Fitts,BOS,24,15,13,2,4.2,93.4,109.7,-16.3,12.5,2.5,19.2,3.3,18.5,12,7.7,55.3,55.3,13.9,103.64,10.3,137
462,Neemias Queta,SAC,22,15,4,11,8,104.3,108.4,-4.1,7.6,1,10.3,10.4,14.4,12.3,10.3,44.7,49.5,17.6,100.94,6.2,253
462,Vlatko Cancar,DEN,25,15,7,8,11.8,104.9,104.1,0.8,13.9,1.89,23,4.1,13.3,8.5,12.2,64.6,65.7,13.1,105.21,8.5,387
468,Abdel Nader,PHX,28,14,11,3,10.4,95.1,96,-0.9,6.5,0.64,12.1,2.6,14.5,8.7,19,40,43.1,13.9,107.91,3.6,327
468,Bol Bol,ORL,22,14,5,9,5.8,102.3,101.7,0.5,10.2,1.25,13.5,4.9,21.1,12.7,10.8,57.4,56.5,16,103.91,11.3,177
468,Greg Monroe,MIN,32,14,7,7,13.9,109.8,108.9,0.9,16.2,1.83,21.8,14.1,17.6,15.8,11.9,56.1,56.6,16.4,102.88,11,418
468,Joe Harris,BKN,30,14,10,4,30.2,106.6,105.6,1.1,4.7,0.88,8.9,1.2,10.9,6.4,10.2,61.7,62.4,14.6,102.31,6.8,904
468,Kris Dunn,POR,28,14,1,13,24,105.8,117.8,-12,33.9,2.47,35.9,2.7,12,7.3,14.5,43.6,48.2,17.6,101.32,8.8,707
468,RJ Nembhard Jr.,CLE,23,14,6,8,4.5,82.7,91.1,-8.4,34.3,4,34.3,4.2,5.6,4.9,8.6,33.3,38,16,95.64,9.7,127
474,Brook Lopez,MIL,34,13,10,3,23,110.2,111.6,-1.4,3,0.5,3.8,5.8,10.8,8.3,7.5,53.8,57,21.1,102.63,8.1,639
474,Georgios Kalaitzakis,OKC,23,13,8,5,16.4,95.7,124.9,-29.3,9,0.6,10.7,2.6,7.4,4.8,17.9,53.7,53.6,20,99.61,4.3,441
474,Jamorko Pickett,DET,24,13,4,9,13.6,109.1,108.8,0.3,5.7,1.4,11.1,3.2,14.1,8.6,7.9,49,49.1,13.3,101.87,5.7,374
