,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
148,Joe Ingles,ORL,36,68,42,26,17.2,116.1,110.3,5.8,21.7,3.03,40.1,1.7,11.1,6.4,13.2,59,61.2,11.1,98.58,8.1,2412
148,John Collins,UTA,26,68,27,41,28,114.2,121.7,-7.5,6,0.79,7.7,7.9,22.2,14.9,9.8,59,62.1,19.9,101.3,11.1,4010
148,Kawhi Leonard,LAC,32,68,44,24,34.3,119.3,111.1,8.2,16.5,2.05,14.9,3.9,13.8,9.1,7.3,58.5,62.6,26.1,97.77,15.4,4747
148,Kelly Oubre Jr.,PHI,28,68,40,28,30.2,114.1,114,0.1,7.2,1.16,8.7,4.3,12.1,8.1,7.5,49.8,53.5,22,99.3,8.1,4239
148,Miles McBride,NYK,23,68,42,26,19.5,110.6,110.6,0,13.1,3.8,18.4,2.2,5.3,3.7,4.9,57.2,59,16.4,95.4,8,2632
148,Rui Hachimura,LAL,26,68,40,28,26.8,116.1,113.5,2.5,6.1,1.76,9.4,3.4,12.1,8.1,5.3,60.9,62.8,18.2,102.01,9.5,3890
148,Russell Westbrook,LAC,35,68,45,23,22.5,116.5,112.8,3.7,28.5,2.13,25.8,6.2,15.4,10.9,12.2,48.6,51.4,23.9,102.17,11.3,3247
148,Trayce Jackson-Davis,GSW,24,68,39,29,16.6,114.1,113,1.1,10.3,1.67,15.9,11.4,17.2,14.3,9.5,70.2,69.2,15.7,100.82,12.7,2377
166,Bruce Brown,TOR,27,67,26,41,27.8,115.6,121.4,-5.8,13.2,2.23,20.9,2.8,12.6,7.7,9.3,52.3,56.3,16.1,102.72,7.6,3993
166,Jordan Hawkins,NOP,21,67,38,29,17.3,113.4,114.3,-0.9,8.4,1.75,11.7,2.4,10,6.1,6.7,50.1,53.3,18.8,100.73,6.7,2450
166,Max Christie,LAL,21,67,38,29,14.1,109.2,110.3,-1.1,8.4,1.71,16.8,1.7,12.2,7.3,9.8,51.5,54.4,13.2,104.25,6.3,2054
166,Nick Richards,CHA,26,67,14,53,26.2,106.3,118.2,-11.9,4.6,0.74,9.3,9.7,21.8,15.6,12.5,69.1,71.7,13.1,97.56,10.8,3573
170,Alec Burks,NYK,32,66,18,48,18.4,107.8,118.5,-10.7,11.5,1.83,11.4,1.9,10.3,6,6.2,47.8,53.6,23.4,100.63,8.7,2547
170,CJ McCollum,NOP,32,66,42,24,32.7,115.9,112.2,3.7,20.9,2.77,19.9,1.8,11.6,6.7,7.2,57.2,59.2,24.4,99.19,11.8,4474
170,Cam Thomas,BKN,22,66,23,43,31.4,111.5,116.7,-5.2,15.1,1.55,11.7,1.3,8.9,5,7.6,50.3,55.4,29.6,99.74,10.5,4321
170,Garrison Mathews,ATL,27,66,29,37,15,111.8,115.8,-4,4.9,1.95,12.5,1.7,7.9,4.7,6.4,64.4,66.5,11,101.65,4.7,2095
170,Haywood Highsmith,MIA,27,66,39,27,20.7,110.1,109,1.1,7.4,2.06,15.6,4.8,10.7,7.8,7.6,58.1,58.7,12.1,97.7,6.7,2769
170,Jaren Jackson Jr.,MEM,24,66,22,44,32.2,106.6,113.9,-7.3,13.3,0.96,9.3,3.7,13.2,8.3,9.7,49.5,55.3,30.2,100.01,11.1,4418
170,Kris Dunn,UTA,30,66,25,41,18.9,117.6,117.2,0.4,25,3.22,38.4,3.9,10.9,7.4,12,53.5,54.6,13.2,102.44,7.8,2667
170,Moses Moody,GSW,21,66,38,28,17.5,113.3,110.2,3.1,7,1.3,10.2,5.2,10.8,7.9,7.9,54.8,57.8,17.6,100.54,8.7,2432
170,Naji Marshall,NOP,26,66,41,25,19,115.4,106.8,8.7,13.9,1.97,21.4,4.2,14.2,9.3,10.9,54.2,57.6,15.8,100.71,9.2,2627
170,Simone Fontecchio,DET,28,66,29,37,24.9,113,114.5,-1.5,8.4,1.49,13.6,3.7,10.7,7.1,9.1,58.2,60,15.9,102.49,7.7,3521
170,Tyus Jones,WAS,27,66,11,55,29.3,110.6,122.5,-11.9,33.1,7.35,39.3,1,8.1,4.5,5.4,56.9,57.8,16.1,104.37,11.1,4204
181,Al Horford,BOS,37,65,51,14,26.8,120.9,109.5,11.4,12.4,3.5,25.9,4.8,17.8,11.6,7.4,64,65,11.9,98.77,10.5,3585
181,David Roddy,PHX,23,65,25,40,18.1,104.3,113.6,-9.3,10.2,1.4,13.9,4.2,13.4,8.7,9.9,46.2,48.4,17.7,101.1,6.8,2482
181,Jae'Sean Tate,HOU,28,65,32,33,15.9,110.1,105,5.1,8.5,1.73,18.4,5.5,12.7,9,10.7,52.2,53.8,11.5,101.59,5.9,2168
181,Matisse Thybulle,POR,27,65,18,47,22.9,107.7,115.1,-7.4,8.3,2.25,19.6,1.9,7.4,4.6,8.7,52.4,53.7,10.5,99.41,6.1,3078
185,Brandon Ingram,NOP,26,64,38,26,32.9,116.6,112.6,4,25.9,2.23,21.7,2.1,13.3,7.8,9.7,53.4,57.8,26.9,98.78,12.6,4327
185,Caleb Martin,MIA,28,64,36,28,27.4,113,111.1,1.9,11.8,1.86,17.4,4.2,11.9,8,9.4,50.4,53.1,16.8,96.41,7.5,3527
185,Dario Saric,GSW,30,64,35,29,17.2,113.7,115.3,-1.6,18.7,1.85,22.1,6.3,19.2,12.6,12,56.2,60,19,100,11.1,2294
185,Doug McDermott,IND,32,64,22,42,14.1,111.6,120.9,-9.3,9.7,2.5,18,1.1,5.4,3.2,7.2,59.9,60,14.4,103.67,5.4,1970
185,Kevin Huerter,SAC,25,64,37,27,24.4,117.5,115,2.5,13.8,3.13,20.8,2.4,12.4,7.3,6.6,55.3,56.4,17.3,101.06,7.7,3286
185,Walker Kessler,UTA,22,64,26,38,23.3,111.4,116,-4.5,5.8,0.91,11.6,10.9,19.9,15.5,12.8,66,66.3,12.7,100.78,10.9,3132
191,Alperen Sengun,HOU,21,63,29,34,32.5,113.9,113.2,0.8,24.8,1.93,19.4,8.6,19.3,13.9,10.1,55.3,58.5,27,99.22,14.9,4236
191,Ausar Thompson,DET,21,63,10,53,25.1,107.7,113.1,-5.3,10.8,1.43,16.3,7.7,17.3,12.4,11.4,50.5,52.2,16.1,101.67,8.4,3329
191,Bilal Coulibaly,WAS,19,63,11,52,27.2,107.4,118.4,-11,8.6,1.26,16.1,3.1,11.6,7.2,12.7,50.9,54.3,13.9,103.33,5.7,3687
191,Dwight Powell,DAL,32,63,38,25,13.3,114.7,114.4,0.3,12.8,2.63,32.2,10.9,13.9,12.4,12.3,68.4,71.6,8.7,102.57,7.9,1786
191,JT Thor,CHA,21,63,16,47,12.4,107.5,110.7,-3.2,5.2,1.93,12.3,5.3,13.2,9.1,6.4,51.4,51.9,11.3,99.86,5.9,1625
191,James Wiseman,DET,23,63,9,54,17.3,104.8,118.2,-13.4,7.7,0.82,11.6,9.6,20.7,15,14.1,61.3,63.7,15.8,102.13,9.7,2315
191,Luke Kornet,BOS,28,63,48,15,15.6,121.8,109.7,12.1,8.9,3.19,21.3,11.7,14.1,12.9,6.7,70.2,73.6,10.7,96.92,11.3,1976
191,Saddiq Bey,ATL,25,63,28,35,32.7,118.6,119.1,-0.5,5.8,1.7,9.9,7.5,11.9,9.6,5.8,49.7,54.9,16.3,102.06,7.9,4384
191,Trendon Watford,BKN,23,63,25,38,13.6,109,112.8,-3.8,14.8,1.29,16.3,5.9,16.2,11.1,12.7,57.1,61.1,20.3,98.86,11,1761
200,Amen Thompson,HOU,21,62,30,32,22.4,111.4,109.3,2.1,16.5,1.81,21.4,9.5,18.4,13.7,11.8,54.5,57.6,17.3,102.77,12.1,2965
200,Cade Cunningham,DET,22,62,9,53,33.5,109.9,117.8,-7.9,35.9,2.19,23.8,1.6,11.5,6.4,10.9,50,54.6,29.8,100.77,12.6,4351
200,Goga Bitadze,ORL,24,62,34,28,15.4,112.1,110.3,1.8,11.7,1.8,21.4,11,18.7,14.8,11.9,60.8,62.9,12.9,97.85,11.3,1947
200,Karl-Anthony Towns,MIN,28,62,42,20,32.7,116.3,109.1,7.2,14.7,1.07,13.2,5,20.4,13.1,12.3,57.5,62.5,26.8,98.37,14,4161
200,Kris Murray,POR,23,62,12,50,21.7,106.1,112.1,-6,8.3,1.45,15.3,5.7,10.7,8,10.5,46.3,48.1,13.6,98.81,5.9,2777
200,Scoot Henderson,POR,20,62,18,44,28.5,106.5,119.6,-13,30,1.58,23.4,2.7,8.3,5.4,14.8,44,48.9,26,99.15,6.7,3638
206,Blake Wesley,SAS,21,61,19,42,14.4,104.6,112.4,-7.8,25.7,3.02,35.2,1.9,8.4,5.1,11.7,50.2,53.7,14.4,103.71,6.9,1894
206,Day'Ron Sharpe,BKN,22,61,25,36,15.1,112.8,108,4.8,13.7,1.21,17,16.3,23.5,19.9,14,57.8,59.6,18.5,99.62,13.1,1898
206,Dyson Daniels,NOP,21,61,34,27,22.3,115,111.7,3.3,15.7,2.78,29.4,4.6,12.6,8.6,10.6,51.4,52.9,12.3,100.03,8,2821
206,Jalen Duren,DET,20,61,13,48,29.1,109.3,117,-7.6,12.3,1.14,16,10.5,28.5,19.4,14.1,61.9,65.3,18.1,101.02,13.7,3730
206,Jalen Smith,IND,24,61,36,25,17.2,119.5,118.6,1,7.8,1.43,11.6,10.4,21.9,16,8.1,67,68.2,18.7,102.98,12.4,2231
206,Larry Nance Jr.,NOP,31,61,34,27,19.9,111.7,108.4,3.3,12.9,2.31,26.3,7.9,17.6,12.8,11.4,62.9,65.3,11.2,99.9,10.3,2525
206,Sam Merrill,CLE,27,61,36,25,17.5,110.8,111.1,-0.3,14.9,5.68,20.4,2,9.1,5.5,3.6,58.4,59.8,17,97.47,9,2186
206,Santi Aldama,MEM,23,61,23,38,26.5,106.2,114.6,-8.3,13.4,2,17.1,4.1,17.3,10.5,8.6,52.8,53.9,17.7,98.41,10,3318
206,Terry Rozier,MIA,30,61,22,39,33.4,110.2,117.2,-7,26.8,3.23,22.5,1.7,11,6.2,7,51.8,55.5,25.3,98.43,11.7,4185
215,Daniel Theis,LAC,32,60,38,22,16.9,115.6,113.2,2.4,8.1,1.45,14.6,8.4,15,11.7,10,57.7,59.7,15,99.85,8.4,2116
215,Gradey Dick,TOR,20,60,18,42,21.1,105.1,119.1,-13.9,7.8,1.36,11.6,2,8.5,5.1,8.6,52.4,54.6,16.7,102.01,5.9,2693
215,Isaiah Jackson,IND,22,60,37,23,12.8,114.5,111.7,2.7,8.5,1.28,13.7,12.1,18.7,15.4,10.7,66.5,68.9,16.5,104.64,12.2,1673
215,Jimmy Butler,MIA,34,60,33,27,34,116,110.5,5.5,22.8,2.92,21.5,5.4,10.6,8,7.4,53.7,62.6,23.5,97.23,14.5,4131
215,Josh Okogie,PHX,25,60,37,23,16,112.8,111.5,1.3,9.1,1.78,18.2,7.9,8.1,8,10.3,48.8,55.2,12.5,100.88,6.8,2008
215,KJ Martin,PHI,23,60,33,27,12.4,110.7,110.5,0.2,9.4,1.59,18.1,5.2,12,8.5,11.4,55.8,56.3,12.7,101.37,5.8,1572
215,Kyle Lowry,PHI,38,60,32,28,28.2,111.4,111.6,-0.3,21.2,2.98,33.9,2,9.8,5.8,11.4,56.2,59.4,12.8,97.21,7.7,3427
215,Nicolas Batum,PHI,35,60,36,24,25.5,117.6,111.9,5.6,10.5,3.2,29.6,4.6,11.5,8,9.2,59.6,60.3,8.5,98.51,6.5,3139
215,Scottie Barnes,TOR,22,60,22,38,34.9,112.6,115.8,-3.2,25.3,2.2,23.1,6.4,16.7,11.5,10.5,52.8,56.6,24,101.17,13.2,4413
215,Vasilije Micic,CHA,30,60,34,26,19.6,111.7,114.8,-3.1,30.7,2.65,34.3,1.3,6.3,3.9,13,48.8,52.4,18.9,97.78,7.8,2395
225,Bennedict Mathurin,IND,21,59,33,26,26.1,115,117.9,-2.9,10.5,1.23,12.2,3.8,11.3,7.5,10,50.7,56.2,22.6,103.79,8.7,3329
225,Bryce McGowens,CHA,21,59,11,48,14.9,103.3,116.3,-13,8.6,1.7,14.6,1.9,9.8,5.8,8.6,51.3,56.5,14.7,99.37,6,1829
225,Caleb Houstan,ORL,21,59,31,28,13.8,109.4,111.2,-1.8,5.1,1.81,11.2,3.4,6.7,5,6.2,56.3,58.2,12.2,96.61,5.1,1641
225,Chris Duarte,SAC,26,59,35,24,12.2,110.3,113.4,-3.1,8.2,1.69,14.9,3.4,11.3,7.2,8.8,48.6,51.2,14.6,99.9,5.2,1488
225,Dalen Terry,CHI,21,59,27,32,11.5,112.9,110.7,2.2,15.1,2.53,27.9,4.2,12.4,8.3,11,49.4,51.2,12.7,99.32,6.3,1411
225,Jamal Murray,DEN,27,59,44,15,31.5,120.7,112.4,8.2,29.6,3.07,24.6,2.4,10.5,6.6,8,55.4,58.6,27.3,97.75,13.7,3790
225,Troy Brown Jr.,DET,24,59,30,29,14,106.4,114.2,-7.7,10.2,2,18,3,14.3,8.6,9,47.6,51,13.9,100.96,7,1742
232,Cameron Johnson,BKN,28,58,21,37,27.6,111.5,114.9,-3.4,12.9,2.42,16.1,3.2,12.4,7.6,6.7,55.7,58.2,19,98.52,9.7,3297
232,Chris Paul,GSW,38,58,33,25,26.4,113.7,111,2.8,34.2,5.17,41.1,1.1,12.6,7,7.9,52.5,54.4,15.4,99.68,11.6,3189
232,Jonathan Isaac,ORL,26,58,35,23,15.8,113,102.1,10.9,4.7,1.11,8,8.3,20.1,14.4,7.2,58.4,61,16,98.72,13.6,1870
232,Justin Holiday,DEN,35,58,38,20,14.9,112.8,109.1,3.7,9.8,4.79,24.2,1,6.9,4,5.1,59.5,59.8,10.4,99.78,5.9,1787
232,Kyrie Irving,DAL,32,58,39,19,35,119.6,112.6,6.9,22.5,2.82,18.5,2.1,11.6,6.9,6.6,57.3,60.8,27.4,100.89,14.4,4258
232,Lonnie Walker IV,BKN,25,58,23,35,17.4,111.3,111.8,-0.6,11.3,1.45,11.5,1.3,11,6.1,7.9,52.8,54.5,23.5,100.24,9,2119
232,RJ Barrett,TOR,23,58,26,32,31.7,113.6,116.9,-3.3,15.9,1.53,14.5,2.8,14,8.3,9.5,54.7,58,25.7,101.83,10.9,3889
232,Trey Lyles,SAC,28,58,33,25,20,117.9,110.2,7.7,7.9,1.89,15.7,5.2,16.6,10.9,8.3,57.6,59.6,13.9,100.73,8.5,2427
232,Zeke Nnaji,DEN,23,58,41,17,9.9,102.9,114.8,-11.9,8,1.19,13.6,9.9,10.3,10.1,11.4,48.3,52.8,15,99.31,6.3,1180
241,Andre Jackson Jr.,MIL,22,57,33,24,10,112.3,119.6,-7.3,11.3,1.79,27.3,7.7,12.7,10.2,15.3,58.5,59.6,9.7,102.32,4.4,1220
241,Ben Sheppard,IND,22,57,32,25,14.3,118.8,114.2,4.7,7.2,3.53,17.2,1.8,9.2,5.4,4.9,50,52.4,12.5,104.58,4.6,1768
241,Bojan Bogdanovic,NYK,35,57,20,37,25.9,109.9,121.3,-11.4,10.2,0.96,10.3,1.5,9.2,5.2,10.7,55.1,58.1,24.2,99.57,8.3,3068
241,Darius Garland,CLE,24,57,31,26,33.3,113.5,111.4,2.1,29.5,2.12,25.5,1.7,6.4,4.1,12,52.4,56,24.9,98.02,10.4,3894
241,De'Andre Hunter,ATL,26,57,26,31,29.5,116.7,117.9,-1.3,7.3,1.05,9.5,1.8,11.6,6.6,9.1,54.7,59.5,20.4,101.11,7.9,3539
241,Jordan Goodwin,MEM,25,57,30,27,18.5,105.6,109.7,-4.1,21.9,2.77,25,7.7,15.1,11.3,9,42.4,45.1,18.2,98.75,9.7,2170
241,Josh Green,DAL,23,57,32,25,26.4,116.7,118.8,-2.1,11.1,2.17,22.1,2.6,9.6,6.1,10.2,57.5,58.8,12.9,101.44,6.3,3166
241,Keon Ellis,SAC,24,57,33,24,17.2,114.4,109,5.5,11.5,2.3,23,3.1,9.4,6.2,10,61.2,62.7,12.3,99.24,6.8,2015
241,Kristaps Porzingis,BOS,28,57,43,14,29.6,120.8,109.6,11.2,9.8,1.29,10.6,5.9,16.3,11.5,8.2,58.9,64.7,24.7,100.55,13.8,3549
241,Mo Bamba,PHI,25,57,30,27,13,107.5,110.5,-3,8.3,1.05,13.7,9.5,21.8,15.3,13,55.3,57.5,14.9,97.77,9.8,1507
241,Trey Murphy III,NOP,23,57,35,22,29.7,115.2,108.2,7,10.4,3.65,14.8,2.5,13.9,8.3,4.1,57.9,61.2,18.2,99.46,11,3511
252,AJ Green,MIL,24,56,35,21,11,114,110.5,3.5,6.8,2.5,12.3,1.5,8.9,5.3,4.9,59.9,61.7,15,98.96,6.8,1269
252,Dennis Smith Jr.,BKN,26,56,19,37,18.9,109.9,109.9,-0.1,27.6,2.99,32,4.6,10.8,7.6,10.7,48.2,50.8,17.4,98.64,9.2,2160
252,Jalen Johnson,ATL,22,56,27,29,33.7,113.3,115.2,-1.9,15.4,2.01,19,3.6,21.1,12.2,9.5,56.2,58.4,18.4,103.77,11.7,4084
252,Jock Landale,HOU,28,56,28,28,13.6,114.9,105.3,9.6,11.3,2.1,19.6,10.6,10.2,10.4,9.4,53.9,58.4,13.9,102.23,9.2,1628
252,Jordan McLaughlin,MIN,28,56,35,21,11.2,111.1,100.1,11,22.9,5.79,38.9,2.9,8.7,5.8,6.7,62.8,63.8,11.9,100.16,10.8,1312
252,Jose Alvarado,NOP,26,56,38,18,18.4,117.3,105.2,12,15.4,2.93,22.2,2.4,9.6,6.1,7.6,52.5,54,16.8,100.12,8.1,2137
258,Dante Exum,DAL,28,55,36,19,19.8,120.7,110.5,10.3,18.1,3.2,29.1,2.3,10.8,6.7,9.1,62.1,64.5,14.8,101.9,9.3,2310
258,Deandre Ayton,POR,25,55,14,41,32.4,106.6,115.3,-8.7,8.6,0.91,9.3,9.6,25,17.1,10.2,57.1,58.7,21.1,97.76,14.1,3631
258,Dereck Lively II,DAL,20,55,35,20,23.5,120.6,115.6,5,6,1.2,13.6,10.6,17.9,14.4,11.4,74.7,72.8,12.4,100.89,10.2,2724
258,Donovan Mitchell,CLE,27,55,36,19,35.3,115.9,108.6,7.3,26.8,2.16,19.5,2.4,11.6,7.1,9,54.5,59.5,30.1,99.82,15,4054
258,Draymond Green,GSW,34,55,33,22,27.1,115.6,110.7,4.9,27.6,2.46,38.1,5,20,12.7,15.5,56.6,58.7,14.8,103.22,10.8,3211
258,John Konchar,MEM,28,55,18,37,21.3,106.3,112.2,-5.9,13,2.39,29.3,5.8,16.4,10.8,12.3,51.4,53.7,9.6,98.73,8.2,2410
258,Jordan Clarkson,UTA,31,55,22,33,30.6,113.9,119.7,-5.7,24.7,1.9,21,2.8,8.3,5.5,11.1,46.9,52.1,25.5,100.77,9,3537
258,Kevin Love,MIA,35,55,31,24,16.8,114.7,108.2,6.5,18.9,2.4,20.1,6.2,29.5,17.8,8.4,55.7,59.7,21,99.69,14.4,1912
258,Khris Middleton,MIL,32,55,31,24,27,118,114.6,3.4,27.2,2.3,26.3,2.7,13.4,8.3,11.4,56.6,59.5,23,102.11,11.7,3172
258,Lauri Markkanen,UTA,26,55,22,33,33.1,117.6,116.9,0.6,9,1.43,9.2,6.5,17.6,12.1,6.4,57.8,63.1,24.1,102.49,13.6,3884
258,Onyeka Okongwu,ATL,23,55,23,32,25.5,118.1,119,-0.9,7.1,1.64,13.9,9.9,16.9,13.2,8.4,64.2,67.4,13.4,103.28,9.4,3020
258,Oshae Brissett,BOS,25,55,46,9,11.5,117.2,106.4,10.8,8.9,2.2,17.3,8.9,14.8,11.8,7.9,49.3,53,13.6,100.85,7.6,1311
258,Wendell Carter Jr.,ORL,25,55,30,25,25.6,110.8,109.6,1.1,10,1.4,14.7,8.3,20.7,14.4,10.5,60,62.3,17.2,97.46,11.3,2864
271,Dalano Banton,POR,24,54,24,30,19.4,104.5,114.7,-10.2,20,1.65,16.8,3.6,13,8.1,10.2,46.3,50.4,25,98.51,10,2147
271,Dean Wade,CLE,27,54,36,18,20.5,111.9,103.5,8.3,5.2,2.15,14,3.3,15.4,9.4,6.5,58.4,59.8,10.1,99.94,7.3,2300
271,Gary Harris,ORL,29,54,35,19,24,113.6,110.3,3.3,9,2.81,20.2,1.9,5.5,3.7,7.2,56.9,58.7,11.4,98.53,5.7,2664
271,Jerami Grant,POR,30,54,17,37,33.9,107.8,117.5,-9.6,13.8,1.31,12.2,1.9,8.7,5.2,9.3,51.6,57.3,25.5,98.26,10,3751
271,Kessler Edwards,SAC,23,54,32,22,5.1,98.3,104.6,-6.3,8.4,3.75,14.3,2.9,12.6,7.4,3.8,53.7,54.1,13.4,102.55,7.3,583
271,Trae Young,ATL,25,54,22,32,36,116.6,119.1,-2.5,43.5,2.48,29.2,1.1,6.5,3.7,11.8,51.6,58.5,28.9,104.95,13.1,4241
271,Xavier Tillman,BOS,25,54,30,24,18,106.6,109.4,-2.9,11.6,2.26,18.6,6.6,14.9,10.5,8.2,47,47.2,14.6,99.29,7.8,2015
278,Bradley Beal,PHX,30,53,33,20,33.3,116.2,113.2,3,21.5,2.02,22.3,3.3,9.9,6.8,11,58.2,60.7,22.4,100.08,10.6,3682
278,Keita Bates-Diop,BKN,28,53,29,24,12.5,109.3,113.1,-3.8,8.4,2.53,16.1,4.9,11.8,8.5,6.4,49.7,53.4,12.8,98.77,7.8,1366
278,Mike Muscala,OKC,32,53,17,36,11.3,106.4,114,-7.6,8.2,1.68,16.3,6.2,13.9,10,9.7,44.9,47,13.2,103.13,4.9,1293
278,Torrey Craig,CHI,33,53,22,31,19.8,111.2,118.4,-7.3,7.4,1.81,16.3,6.2,14.8,10.2,9,55,56.8,12.1,98.28,6.4,2136
282,Jordan Nwora,TOR,25,52,14,38,13.7,103.1,116.8,-13.7,13.4,1.17,14.3,3.8,16.6,10.2,12.2,53.5,56.5,21.3,104.52,10.3,1555
282,Vince Williams Jr.,MEM,23,52,18,34,27.6,108.4,111.4,-3,17.7,1.9,25,3.9,16.3,9.9,13.1,55,59.7,15.5,99.07,9.6,2964
284,Chimezie Metu,DET,27,51,24,27,16.8,105.5,112,-6.6,8,0.88,12.4,5,17.7,11.5,14,56.1,61,16.2,100.26,10,1798
284,Craig Porter Jr.,CLE,24,51,30,21,12.7,111.7,113.4,-1.6,26.5,2.62,28.4,3.5,13.8,8.8,10.8,53.5,56.4,20.1,97.17,11.3,1313
284,Gordon Hayward,OKC,34,51,25,26,24.4,112,118,-6,17,2.39,23.3,3,11.6,7.2,9.7,51,54.8,17.5,100.51,8.7,2617
284,Nick Smith Jr.,CHA,20,51,9,42,14.3,102.4,114.9,-12.4,13.4,1.51,15,2.3,7.8,4.9,9.9,50,51.1,20.2,97.72,5.6,1479
284,Quentin Grimes,DET,23,51,32,19,20.1,108.1,109.1,-0.9,9.4,2.36,15,1.3,8,4.6,6.3,49.5,51.6,15.5,97.78,5.9,2079
284,Talen Horton-Tucker,UTA,23,51,14,37,19.8,112.5,117.9,-5.4,26.5,2.72,23.5,2,9.4,5.7,8.6,46,50.3,23.4,100.57,8.9,2117
284,Ziaire Williams,MEM,22,51,20,31,20.3,102.5,112.4,-9.9,11.8,1.14,13.6,3.1,13.8,8.2,12,47.4,51.1,19.2,100.4,7.4,2156
291,Anthony Gill,WAS,31,50,9,41,9.3,113.3,112.1,1.2,9.8,1.48,14.5,7.8,11.7,9.8,9.8,50,53.7,17.7,104.03,7.4,1008
291,Chris Boucher,TOR,31,50,16,34,14.1,116,113.6,2.4,4.4,0.82,7.5,8.4,20.2,14.2,9.1,57.8,62.5,16.7,99.35,10.6,1456
291,Christian Wood,LAL,28,50,28,22,17.4,109.9,109.9,0,7.9,0.98,12.1,4.8,22.6,14.4,12.3,53.2,56.8,17.3,101.73,10.1,1849
291,Evan Mobley,CLE,22,50,29,21,30.6,111.2,110.1,1.2,15.5,1.78,18.2,7.4,22,15,10.3,59.9,62.5,20,100.58,13.9,3209
291,Jae Crowder,MIL,33,50,25,25,23.1,112.3,114.9,-2.6,7.6,2.87,17.7,2.6,11.3,6.9,6.2,53,54.6,11.3,101.49,5.9,2441
291,Jakob Poeltl,TOR,28,50,21,29,26.4,113.6,114.2,-0.6,13.1,1.65,20.3,11,21.4,16.2,12.3,65.6,65.3,16,100.54,11.7,2763
291,Jalen McDaniels,TOR,26,50,12,38,10.8,100.9,115,-14.1,10.5,1.23,13.7,3.1,11,6.9,11.1,37.6,41.2,17.9,101.84,3.6,1141
291,Johnny Davis,WAS,22,50,8,42,12.3,104.9,115.2,-10.3,6.8,2.46,15.3,2.7,8.8,5.6,6.2,44.8,46.2,11.7,105.31,3.6,1341
291,Julian Strawther,DEN,22,50,34,16,10.9,105.6,115.4,-9.8,12.3,2.04,15.4,0.8,9.6,5.2,7.5,46.2,48.2,19.3,102,5.5,1164
291,Marvin Bagley III,WAS,25,50,7,43,21.1,109.5,115.5,-6,7.9,0.93,9.5,11.9,17.5,14.6,10.2,59.7,62.9,20.4,102.87,12.2,2257
291,OG Anunoby,NYK,26,50,31,19,34,118.2,107.2,10.9,8.4,1.32,13.4,2.8,9.1,6.1,10.1,57.7,59.5,17.3,98.71,8.1,3503
302,Danilo Gallinari,MIL,35,49,15,34,12.8,109.1,117.5,-8.4,12.7,2.39,18,3.2,14.6,8.8,7.5,51.6,60.1,17.1,101.41,9.3,1335
302,Jaden Springer,BOS,21,49,32,17,10.3,112.4,112.9,-0.5,12.1,1.29,17.9,6.4,9.3,7.8,13.8,43.2,49,16.7,99.98,5.5,1046
302,Marcus Morris Sr.,CLE,34,49,26,23,16.7,110.7,114.6,-3.9,6.6,1.2,10.3,2.6,13.9,8,8.6,53,55.8,16.2,98.26,7.2,1675
302,Tristan Thompson,CLE,33,49,28,21,11.2,113.3,113.8,-0.5,13.4,1.76,22.9,13,17.9,15.5,13,61.3,56.7,13.2,97.98,9.1,1117
306,Alex Len,SAC,30,48,24,24,9.3,116.3,100.8,15.4,14.2,1.85,28.9,9.8,17.9,13.8,15.6,61.7,62.5,11.4,101.73,9.2,940
306,Cam Reddish,LAL,24,48,27,21,20.5,109.7,112.5,-2.8,6.2,1.55,14.2,2.8,7.1,5,9.2,46.8,50.4,12.3,103.36,4.4,2123
306,GG Jackson,MEM,19,48,14,34,25.7,104.3,111.4,-7.1,8.2,0.91,7.8,4,11.4,7.6,8.6,51.9,55.4,23.8,100,9.5,2564
306,MarJon Beauchamp,MIL,23,48,30,18,12.7,113.5,114.5,-1,6.7,1.15,13.1,3.7,12.3,8.1,11.4,57.8,59.2,14.1,103.51,6.4,1311
306,Omer Yurtseven,UTA,25,48,17,31,11.4,104.4,117.2,-12.8,8.4,0.78,11.1,11.7,25.5,18.1,14.2,55.2,56.5,17.3,100.56,11,1148
306,Shake Milton,NYK,27,48,32,16,12.1,104.6,109.4,-4.8,14.9,1.94,19.5,2.3,10.2,6.2,10.1,45.1,49.9,17.3,103.78,6.5,1263
312,Cam Whitmore,HOU,19,47,19,28,18.7,110.6,111.6,-1,5.8,0.72,5.5,4.4,14.8,9.4,7.7,53.9,56.1,25.5,103.65,11,1897
312,Chuma Okeke,ORL,25,47,24,23,9.2,99.5,106.8,-7.3,7.6,1.25,13.2,3.9,14.5,8.9,10.6,46,46.5,13.1,97.51,6.6,874
312,Delon Wright,MIA,31,47,16,31,15.8,110.7,109.7,1,21.3,8.5,34.8,2.5,8.9,5.7,4.1,46,50.5,12.7,101.07,9.3,1560
315,Anfernee Simons,POR,24,46,11,35,34.4,109.9,120.5,-10.6,26.8,2.02,19.8,1.3,9.7,5.3,9.8,52.3,56.8,27.6,97.9,11.1,3231
315,Isaiah Stewart,DET,22,46,9,37,30.9,110.3,114.5,-4.2,6.9,1.11,13.1,5.3,16.1,10.7,11.8,57.5,60,14.3,100.63,8.1,2979
