,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
474,Lance Thomas,BKN,32,7,4,3,14,109.3,133.5,-24.2,7.8,1,16.7,1.9,14.1,7,16.7,43.5,48.5,13,101.64,2,205
474,Mychal Mulder,GSW,26,7,3,4,29.1,113.3,107.1,6.2,5.3,1.6,9.4,1.6,9.3,5.7,5.9,50.7,53.3,16.5,99.33,5,420
474,Tacko Fall,BOS,24,7,5,2,4.6,101.4,88.7,12.7,6.7,0.33,5.3,3.6,32.6,21.1,15.8,78.6,75.1,25,103.27,24.1,69
474,Zhaire Smith,PHI,21,7,3,4,4.6,102.8,115.1,-12.3,8.3,1,11.8,0,8,3.1,11.8,27.3,31.3,16.5,107.63,-0.8,72
482,Brian Bowen II,IND,21,6,5,1,5.2,109.2,93.5,15.7,0,0,0,3.2,16.2,10.3,9.1,30,30,14.3,98.11,1.8,65
482,Dewan Hernandez,TOR,23,6,6,0,4.7,120.3,103.1,17.2,12.5,1,13.6,17.2,26.5,22.2,13.6,39.3,43.2,25.7,108.8,7.3,64
482,JR Smith,LAL,34,6,2,4,13.2,101.1,117.9,-16.7,5.6,0.75,10,0,6,3.2,13.3,34.1,37.2,14.4,107.37,0.6,174
482,Jerian Grant,WAS,27,6,1,5,13.4,103.4,107,-3.6,16.1,3,21.4,2.2,5.6,3.6,7.1,40.7,44.9,16.6,103.05,3.2,174
482,Talen Horton-Tucker,LAL,19,6,2,4,13.5,101.7,111.2,-9.5,10.7,1,13.6,2.2,5.6,3.9,13.6,53.3,53.5,18,105.58,6.1,178
487,Chandler Parsons,ATL,31,5,0,5,10.8,85.7,114.7,-29,10,1,12.5,1.5,12,6,12.5,38.9,38.9,15,112.87,3.8,126
487,Corey Brewer,SAC,34,5,2,3,6.5,121.6,110.4,11.2,6.3,1,22.2,6.1,20,12.7,22.2,50,47,8.5,111.34,3.3,74
487,Henry Ellenson,BKN,23,5,2,3,3,81.6,54.3,27.3,12.5,0,12.5,11.1,19,15.4,0,14.3,14.3,15.9,115.9,4.1,38
487,Jalen Lecque,PHX,20,5,2,3,6.3,83.8,104.1,-20.2,11.8,1,13.3,0,5.7,3,13.3,40,46,18.6,107.84,2.7,68
487,Joakim Noah,LAC,35,5,4,1,10,88.8,103.4,-14.6,25.9,1.17,28,9.1,16.9,13.3,24,50,60.8,14,111.95,9.9,116
487,Justin Patton,DET,23,5,2,3,4.8,94.8,126.8,-32,11.1,1,14.3,4.2,17.4,10.6,14.3,45,45,19.4,112.86,2.9,58
487,KZ Okpala,MIA,21,5,2,3,5.2,86.3,118,-31.7,7.7,1,14.3,3.8,16,9.8,14.3,60,59.5,10.2,93.32,10.3,51
487,Kostas Antetokounmpo,LAL,22,5,3,2,4,119.6,100,19.6,10,2,28.6,9.5,5,7.3,14.3,100,90.2,9.6,112.21,6.9,46
487,Naz Mitrou-Long,IND,26,5,3,2,9.4,99,78.8,20.2,25,2.67,28.6,0,11.9,6.1,10.7,41.2,41.2,17.7,101.43,10.8,99
487,Stephen Curry,GSW,32,5,1,4,27.9,108.5,123.7,-15.3,35.5,2.06,23.2,2.3,16.2,8.4,11.3,47.6,55.7,28.6,109.39,13.3,319
487,Zach Norvell Jr.,GSW,22,5,2,3,8.2,103.3,135.6,-32.3,9.1,1,16.7,0,20.7,8.6,16.7,37.5,40.2,14.7,107.05,2.6,92
498,Daryl Macon,MIA,24,4,4,0,3.5,78.6,71,7.6,14.3,0.5,16.7,0,0,0,33.3,50,50,16.7,100.43,-2.8,28
498,Joe Chealey,CHA,24,4,1,3,8.4,69.6,93,-23.4,6.3,0.5,9.1,0,0,0,18.2,0,12.7,12.8,100.45,-4,69
498,Josh Reaves,DAL,23,4,2,2,7.1,107.1,91.7,15.5,15.8,0,23.1,3,6.3,4.6,0,33.3,40.5,16.1,98.31,2.4,56
498,Justin Wright-Foreman,UTA,22,4,1,3,11.3,88.5,121.1,-32.5,29.2,2.33,21.9,0,12.5,5.4,9.4,40,43.7,22.5,101.53,6.5,96
498,Marial Shayok,PHI,24,4,2,2,7,93.9,117.2,-23.2,5.3,0.33,5.6,3.3,19.4,11.5,16.7,33.3,40,24.3,111.97,1.5,66
498,Matt Mooney,CLE,25,4,0,4,4.7,92.5,75,17.5,7.1,0,20,0,15.8,6.5,0,25,25,8,102.4,7.5,40
498,Shamorie Ponds,TOR,22,4,4,0,2.6,121.7,127.3,-5.5,40,0,25,0,16.7,6.3,0,70,76.5,22.2,102.05,19.1,23
498,Stanton Kidd,UTA,28,4,3,1,3.8,91.2,88.9,2.3,10,0.5,16.7,0,15.8,9.1,33.3,0,0,13.9,109.92,-7.7,34
498,Udonis Haslem,MIA,40,4,3,1,11,84.3,104.4,-20.2,4.8,1,6.7,2,34.9,17.4,6.7,40.9,47,14.7,97.35,10.5,89
498,Zylan Cheatham,NOP,24,4,2,2,12.8,97.3,121.2,-23.9,9.4,0.75,18.8,6.3,12.8,9.5,25,66.7,66.7,10.3,105.79,3.4,112
508,Chasson Randle,GSW,27,3,2,1,13.5,110.3,112.4,-2,16.1,0,41.7,0,5.3,2.7,0,0,37.7,8,104.54,3.4,87
508,Isaiah Roby,OKC,22,3,2,1,3.8,88.5,100,-11.5,0,0,0,0,16.7,8,50,0,0,7.1,111.58,-2,26
508,Jared Harper,NYK,22,3,1,2,2.6,83.3,144.4,-61.1,0,0,0,0,0,0,0,25,25,22.2,109.6,-2.6,18
508,Jeremy Pargo,GSW,34,3,0,3,14.8,112.1,109.7,2.4,30.8,2,23.5,2.4,4.8,3.6,11.8,56.8,55.7,26.8,99.66,7,91
508,Kyle Guy,SAC,22,3,2,1,3.2,91.7,137.5,-45.8,12.5,0,16.7,0,9.1,4.5,0,40,40,20,120.21,3.8,24
508,Luc Mbah a Moute,HOU,33,3,1,2,8.2,88.7,100,-11.3,0,0,0,3.3,3.7,3.5,14.3,40,42.5,10.8,120.98,3.4,62
508,Luka Samanic,SAS,20,3,1,2,16.1,105,96.2,8.8,18.2,3,23.1,2,16.7,9.6,7.7,40.6,45,17.9,102.11,6.8,101
508,Tariq Owens,PHX,25,3,0,3,5.1,83.9,127.3,-43.4,0,0,0,10.5,6.7,8.8,0,20,34,17.1,99.74,3.1,31
516,Dusty Hannahs,MEM,26,2,0,2,6.7,144.8,127.6,17.2,0,0,0,0,6.3,3.2,0,55.6,60.7,28.6,103.62,8,29
516,Josh Gray,NOP,26,2,1,1,11.4,76.6,91.5,-14.9,15.4,0.4,22.2,5.3,4,4.5,55.6,50,50,13.7,99.31,-2.4,47
516,Kyle Alexander,MIA,23,2,0,2,6.7,87.1,93.8,-6.7,0,0,0,11.1,6.7,9.1,33.3,50,50,7.9,113.12,2.1,31
516,Max Strus,CHI,24,2,0,2,3.1,193.3,87.5,105.8,0,0,0,16.7,0,6.3,0,66.7,72.7,15.8,119.36,12.3,15
516,Ryan Anderson,HOU,32,2,1,1,7,124.2,103,21.2,16.7,2,20,0,46.7,28,10,35.7,35.7,24.2,113.41,11.5,33
516,Sindarius Thornwell,NOP,25,2,0,2,17.7,121.3,128.8,-7.4,14.3,2,21.1,0,13.3,7.1,10.5,63.6,62.7,17.6,100.1,9.4,75
516,Tyler Zeller,SAS,30,2,1,1,1.9,111.1,77.8,33.3,0,0,0,30,33.3,30.8,0,25,25,26.7,111.48,25,9
516,William Howard,HOU,26,2,1,1,6.6,62.1,113.3,-51.3,20,1,16.7,0,25,7.7,16.7,0,0,15.2,106.73,-8.6,29
524,Devontae Cacok,LAL,23,1,0,1,8.9,131.8,109.1,22.7,12.5,0,14.3,16.7,33.3,23.8,0,50,50,22.2,119.1,14.7,22
524,Eric Mika,SAC,25,1,0,1,19,122,102.4,19.5,0,0,0,11.1,26.3,18.9,0,66.7,77.3,8.9,103.35,7.7,41
524,J.P. Macura,CLE,25,1,1,0,0.6,150,0,150,0,0,0,0,0,0,0,0,0,0,115.51,0,2
524,Jamal Crawford,BKN,40,1,1,0,6,133.3,106.7,26.7,50,0,42.9,0,0,0,0,62.5,62.5,23.5,120.67,12.2,15
524,Malik Newman,CLE,23,1,0,1,3.7,57.1,87.5,-30.4,0,0,0,0,0,0,25,0,34.7,57.1,97.74,-15.4,7
524,Marques Bolden,CLE,22,1,0,1,2.8,114.3,57.1,57.1,0,0,0,0,50,33.3,0,0,0,0,119.29,30.8,7
